mSUSY,mLSP,dM_SUSY_LSP,upperLimit,expectedUpperLimit,expectedUpperLimitMinus1Sig,expectedUpperLimitPlus1Sig,,expectedUpperLimitMinus2Sig,expectedUpperLimitPlus2Sig
350.0,0.0,350.00,13.91561,7.870678,5.036752,13.35516,3.579707,2.334508
400.0,0.0,400.00,2.883968,2.797338,1.82991,4.581984,1.322608,7.663126
500.0,0.0,500.00,3.09921,3.014266,1.991176,4.830297,1.407484,7.969429
600.0,0.0,600.00,3.981934,3.341168,2.193143,5.416277,1.551864,9.061572
700.0,0.0,700.00,2.015131,1.759916,1.175838,2.797686,0.8341786,4.532526
800.0,0.0,800.00,1.934502,1.603074,1.060009,2.57026,0.7389593,4.208222
