mSUSY,mLSP,dM_SUSY_LSP,upperLimit,expectedUpperLimit,expectedUpperLimitMinus1Sig,expectedUpperLimitPlus1Sig,,expectedUpperLimitMinus2Sig,expectedUpperLimitPlus2Sig
350.0,0.0,350.00,9.994976,5.655884,3.87541,8.708696,2.827695e+00,1.349204e+01
500.0,0.0,500.00,2.481519,2.229039,1.560533,3.288777,1.128207e+00,4.786510e+00
600.0,0.0,600.00,3.003949,2.420144,1.685101,3.604514,1.216740e+00,5.323358e+00
700.0,0.0,700.00,1.589472,1.322592,0.9301437,1.920195,6.814663e-01,2.720676e+00
800.0,0.0,800.00,1.544599,1.23321,0.8654178,1.81584,6.245847e-01,2.603570e+00
